,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
0,0,12,0,21500477,,,12:00,1,0,0,0,0,,,,,,0,,,,,,0,,,,,,,,,7:41 PM
1,0,10,1,21500477,Jump Ball Valanciunas vs. Gortat: Tip to Lowry,,12:00,1,4,5,4,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,101162,Marcin Gortat,WAS,Washington,1610612764,Wizards,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,,,,7:41 PM
2,45,5,2,21500477,DeRozan Out of Bounds - Bad Pass Turnover Turnover (P1.T1),,11:39,1,4,0,1,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:42 PM
3,57,2,3,21500477,,,11:23,1,5,0,0,101162,Marcin Gortat,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Gortat 7' Driving Hook Shot,7:42 PM
4,0,4,4,21500477,Scola REBOUND (Off:0 Def:1),,11:23,1,4,0,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:42 PM
5,101,2,5,21500477,MISS DeRozan 4' Driving Floating Jump Shot,,11:14,1,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:42 PM
6,0,4,6,21500477,Valanciunas REBOUND (Off:1 Def:0),,11:13,1,4,0,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:42 PM
7,79,1,7,21500477,Lowry 25' 3PT Pullup Jump Shot (3 PTS) (Valanciunas 1 AST),,11:05,1,4,4,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,0 - 3,3,,7:42 PM
8,1,2,8,21500477,,,10:47,1,5,0,0,203490,Otto Porter,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Porter Jr. 17' Jump Shot,7:43 PM
9,0,4,9,21500477,Lowry REBOUND (Off:0 Def:1),,10:46,1,4,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:43 PM
10,1,1,10,21500477,Valanciunas 16' Jump Shot (2 PTS) (DeRozan 1 AST),,10:33,1,4,4,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0 - 5,5,,7:43 PM
11,3,1,11,21500477,,,10:17,1,5,5,0,101162,Marcin Gortat,WAS,Washington,1610612764,Wizards,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,0,,,,,,5-Feb,3,Gortat 5' Hook Shot (2 PTS) (Dudley 1 AST),7:43 PM
12,47,1,12,21500477,Scola 10' Turnaround Jump Shot (2 PTS) (Lowry 1 AST),,9:58,1,4,4,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,7-Feb,5,,7:43 PM
13,79,1,13,21500477,,,9:48,1,5,5,0,202322,John Wall,WAS,Washington,1610612764,Wizards,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,0,,,,,,7-Apr,3,Wall 18' Pullup Jump Shot (2 PTS) (Dudley 2 AST),7:44 PM
14,1,1,14,21500477,Carroll 25' 3PT Jump Shot (3 PTS) (DeRozan 2 AST),,9:33,1,4,4,0,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,10-Apr,6,,7:44 PM
15,78,1,15,21500477,,,9:23,1,5,5,0,101162,Marcin Gortat,WAS,Washington,1610612764,Wizards,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,10-Jun,4,Gortat 8' Floating Jump Shot (4 PTS) (Wall 1 AST),7:44 PM
16,47,2,16,21500477,MISS Scola 11' Turnaround Jump Shot,,8:58,1,4,0,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:44 PM
17,0,4,17,21500477,,,8:57,1,5,0,0,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Dudley REBOUND (Off:0 Def:1),7:44 PM
18,101,1,18,21500477,,,8:42,1,5,5,0,203490,Otto Porter,WAS,Washington,1610612764,Wizards,101162,Marcin Gortat,WAS,Washington,1610612764,Wizards,0,,,,,,10-Aug,2,Porter Jr. 15' Driving Floating Jump Shot (2 PTS) (Gortat 1 AST),7:45 PM
19,1,6,19,21500477,,,8:30,1,5,4,1,203490,Otto Porter,WAS,Washington,1610612764,Wizards,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Porter Jr. P.FOUL (P1.T1) (D.Guthrie),7:45 PM
20,66,2,20,21500477,MISS Scola 19' Jump Bank Shot,,8:14,1,4,0,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:45 PM
21,0,4,21,21500477,,,8:13,1,5,0,0,203490,Otto Porter,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Porter Jr. REBOUND (Off:0 Def:1),7:45 PM
22,1,1,23,21500477,,,8:04,1,5,5,0,202066,Garrett Temple,WAS,Washington,1610612764,Wizards,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,10-Nov,-1,Temple  3PT Jump Shot (3 PTS) (Wall 2 AST),7:46 PM
23,1,5,24,21500477,Lowry Bad Pass Turnover (P1.T2),,7:46,1,4,5,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,,,Wall STEAL (1 STL),7:46 PM
24,41,1,25,21500477,,,7:41,1,5,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,13 - 10,-3,Wall 3' Running Layup (4 PTS),7:46 PM
25,47,2,26,21500477,MISS Lowry 11' Turnaround Jump Shot,,7:24,1,4,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:47 PM
26,0,4,27,21500477,,,7:23,1,5,0,0,101162,Marcin Gortat,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Gortat REBOUND (Off:0 Def:1),7:47 PM
27,103,2,28,21500477,,,7:15,1,5,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Wall 24' 3PT Running Pull-Up Jump Shot,7:47 PM
28,0,4,29,21500477,Carroll REBOUND (Off:0 Def:1),,7:14,1,4,0,0,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:47 PM
29,42,1,30,21500477,DeRozan 2' Driving Layup (2 PTS),,7:00,1,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,13 - 12,-1,,7:47 PM
30,5,2,31,21500477,,,6:52,1,5,0,0,202066,Garrett Temple,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Temple 2' Layup,7:47 PM
31,0,4,32,21500477,Valanciunas REBOUND (Off:1 Def:1),,6:51,1,4,0,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:47 PM
32,1,5,33,21500477,Lowry Bad Pass Turnover (P2.T3),,6:46,1,4,5,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,,,Wall STEAL (2 STL),7:47 PM
33,103,2,34,21500477,,,6:39,1,5,0,0,203490,Otto Porter,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Porter Jr. 20' Running Pull-Up Jump Shot,7:47 PM
34,0,4,35,21500477,Scola REBOUND (Off:0 Def:2),,6:38,1,4,0,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:47 PM
35,3,1,36,21500477,Valanciunas 3' Hook Shot (4 PTS) (Scola 1 AST),,6:14,1,4,4,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,13 - 14,1,,7:48 PM
36,5,7,37,21500477,Scola Violation:Kicked Ball (P.Fraher),,6:00,1,4,0,1,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:48 PM
37,1,5,38,21500477,Lowry STEAL (1 STL),,5:54,1,5,4,0,203490,Otto Porter,WAS,Washington,1610612764,Wizards,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Porter Jr. Bad Pass Turnover (P1.T1),7:48 PM
38,46,2,39,21500477,MISS Carroll 25' 3PT Running Jump Shot,,5:48,1,4,0,0,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:48 PM
39,0,4,40,21500477,Carroll REBOUND (Off:1 Def:1),,5:47,1,4,0,0,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:48 PM
40,2,6,41,21500477,,,5:24,1,5,4,1,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Dudley S.FOUL (P1.T2) (T.Ford),7:49 PM
41,1,9,42,21500477,RAPTORS Timeout: Regular (Full 1 Short 0),,5:24,1,2,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,,7:49 PM
42,0,18,43,21500477,,,5:24,1,,0,1,36,Sarunas Marciulionis,,,,,0,,,,,,0,,,,,,,,,7:49 PM
43,13,3,47,21500477,Carroll Free Throw 1 of 3 (4 PTS),,5:24,1,4,0,0,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,13 - 15,2,,7:52 PM
44,14,3,49,21500477,Carroll Free Throw 2 of 3 (5 PTS),,5:24,1,4,0,0,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,13 - 16,3,,7:52 PM
45,15,3,51,21500477,MISS Carroll Free Throw 3 of 3,,5:24,1,4,0,0,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:52 PM
46,0,4,53,21500477,Valanciunas REBOUND (Off:2 Def:1),,5:22,1,4,0,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:52 PM
47,97,1,54,21500477,Valanciunas 2' Tip Layup Shot (6 PTS),,5:20,1,4,0,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,13 - 18,5,,7:52 PM
48,96,2,55,21500477,,,5:01,1,5,0,0,101162,Marcin Gortat,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Gortat 8' Turnaround Bank Hook Shot,7:52 PM
49,0,4,56,21500477,Scola REBOUND (Off:0 Def:3),,5:00,1,4,0,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:52 PM
50,4,5,57,21500477,Lowry Traveling Turnover (P3.T4),,4:55,1,4,0,1,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:52 PM
51,1,2,58,21500477,,,4:44,1,5,0,0,202066,Garrett Temple,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Temple 21' Jump Shot,7:53 PM
52,0,4,59,21500477,Scola REBOUND (Off:0 Def:4),,4:43,1,4,0,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:53 PM
53,79,1,60,21500477,DeRozan 18' Pullup Jump Shot (4 PTS),,4:32,1,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,13 - 20,7,,7:53 PM
54,2,6,61,21500477,Valanciunas S.FOUL (P1.T1) (P.Fraher),,4:21,1,4,5,1,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,,,,7:53 PM
55,11,3,62,21500477,,,4:21,1,5,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,14 - 20,6,Wall Free Throw 1 of 2 (5 PTS),7:53 PM
56,0,8,64,21500477,,,4:21,1,5,5,0,203490,Otto Porter,WAS,Washington,1610612764,Wizards,1626162,Kelly Oubre Jr.,WAS,Washington,1610612764,Wizards,0,,,,,,,,SUB: Oubre Jr. FOR Porter Jr.,7:54 PM
57,0,8,65,21500477,SUB: Biyombo FOR Valanciunas,,4:21,1,4,4,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,7:54 PM
58,12,3,66,21500477,,,4:21,1,5,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,15 - 20,5,Wall Free Throw 2 of 2 (6 PTS),7:54 PM
59,1,5,68,21500477,DeRozan Bad Pass Turnover (P2.T5),,4:06,1,4,0,1,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:54 PM
60,0,8,69,21500477,SUB: Ross FOR Carroll,,4:06,1,4,4,0,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,7:55 PM
61,2,5,70,21500477,Lowry STEAL (2 STL),,3:47,1,5,4,0,202066,Garrett Temple,WAS,Washington,1610612764,Wizards,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Temple Lost Ball Turnover (P1.T2),7:55 PM
62,9,6,71,21500477,,,3:44,1,5,4,1,202322,John Wall,WAS,Washington,1610612764,Wizards,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Wall C.P.FOUL (P1.T3) (T.Ford),7:55 PM
63,0,18,72,21500477,,,3:44,1,,0,1,71,Pooh Richardson,,,,,0,,,,,,0,,,,,,,,,7:56 PM
64,25,3,74,21500477,DeRozan Free Throw Clear Path 1 of 2 (5 PTS),,3:44,1,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,15 - 21,6,,7:57 PM
65,26,3,76,21500477,DeRozan Free Throw Clear Path 2 of 2 (6 PTS),,3:44,1,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,15 - 22,7,,7:57 PM
66,0,8,79,21500477,SUB: Patterson FOR Scola,,3:44,1,4,4,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,202335,Patrick Patterson,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,7:57 PM
67,1,2,81,21500477,MISS DeRozan  3PT Jump Shot,,3:27,1,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:58 PM
68,0,4,82,21500477,,,3:27,1,3,0,0,1610612764,,,,,,0,,,,,,0,,,,,,,,Wizards Rebound,7:58 PM
69,79,1,83,21500477,,,3:18,1,5,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,17 - 22,5,Wall 17' Pullup Jump Shot (8 PTS),7:58 PM
70,79,2,84,21500477,MISS Lowry 25' 3PT Pullup Jump Shot,,2:58,1,4,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:58 PM
71,0,4,85,21500477,,,2:58,1,5,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Wall REBOUND (Off:0 Def:1),7:58 PM
72,1,1,86,21500477,,,2:50,1,5,5,0,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,20 - 22,2,Dudley 25' 3PT Jump Shot (3 PTS) (Wall 3 AST),7:58 PM
73,102,2,87,21500477,MISS DeRozan 2' Driving Floating Bank Jump Shot,,2:38,1,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:59 PM
74,0,4,88,21500477,DeRozan REBOUND (Off:1 Def:0),,2:38,1,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,7:59 PM
75,97,1,89,21500477,DeRozan 1' Tip Layup Shot (8 PTS),,2:35,1,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,20 - 24,4,,7:59 PM
76,2,6,90,21500477,DeRozan S.FOUL (P1.T2) (P.Fraher),,2:29,1,4,5,1,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,101162,Marcin Gortat,WAS,Washington,1610612764,Wizards,0,,,,,,,,,7:59 PM
77,1,9,91,21500477,,,2:29,1,3,0,0,1610612764,,,,,,0,,,,,,0,,,,,,,,Wizards Timeout: Regular (Reg.1 Short 0),7:59 PM
78,0,8,93,21500477,,,2:29,1,5,5,0,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,,,SUB: Sessions FOR Dudley,8:01 PM
79,0,8,94,21500477,,,2:29,1,5,5,0,202322,John Wall,WAS,Washington,1610612764,Wizards,203490,Otto Porter,WAS,Washington,1610612764,Wizards,0,,,,,,,,SUB: Porter Jr. FOR Wall,8:01 PM
80,0,8,95,21500477,SUB: Joseph FOR Lowry,,2:29,1,4,4,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,202709,Cory Joseph,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,8:01 PM
81,11,3,96,21500477,,,2:29,1,5,0,0,101162,Marcin Gortat,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,21 - 24,3,Gortat Free Throw 1 of 2 (5 PTS),8:01 PM
82,12,3,98,21500477,,,2:29,1,5,0,0,101162,Marcin Gortat,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,22 - 24,2,Gortat Free Throw 2 of 2 (6 PTS),8:02 PM
83,1,2,100,21500477,MISS Patterson  3PT Jump Shot,,2:12,1,4,0,0,202335,Patrick Patterson,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:02 PM
84,0,4,101,21500477,,,2:12,1,5,0,0,101162,Marcin Gortat,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Gortat REBOUND (Off:0 Def:2),8:02 PM
85,1,1,102,21500477,,,2:00,1,5,5,0,101162,Marcin Gortat,WAS,Washington,1610612764,Wizards,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,24 - 24,TIE,Gortat 7' Jump Shot (8 PTS) (Sessions 1 AST),8:02 PM
86,1,2,103,21500477,MISS DeRozan 18' Jump Shot,,1:40,1,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:02 PM
87,0,4,104,21500477,Biyombo REBOUND (Off:1 Def:0),,1:39,1,4,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:03 PM
88,0,8,105,21500477,,,1:39,1,5,5,0,101162,Marcin Gortat,WAS,Washington,1610612764,Wizards,2743,Kris Humphries,WAS,Washington,1610612764,Wizards,0,,,,,,,,SUB: Humphries FOR Gortat,8:03 PM
89,0,10,106,21500477,Jump Ball Biyombo vs. Temple: Tip to Joseph,,1:39,1,4,5,4,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,202066,Garrett Temple,WAS,Washington,1610612764,Wizards,202709,Cory Joseph,TOR,Toronto,1610612761,Raptors,,,,8:03 PM
90,1,1,107,21500477,Biyombo 4' Jump Shot (2 PTS) (Joseph 1 AST),,1:24,1,4,4,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,202709,Cory Joseph,TOR,Toronto,1610612761,Raptors,0,,,,,,24 - 26,2,,8:03 PM
91,66,2,108,21500477,,,1:09,1,5,0,0,203490,Otto Porter,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Porter Jr. 24' 3PT Jump Bank Shot,8:04 PM
92,0,4,109,21500477,Ross REBOUND (Off:0 Def:1),,1:08,1,4,0,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:04 PM
93,101,2,110,21500477,MISS Joseph 12' Driving Floating Jump Shot,,0:59,1,4,0,0,202709,Cory Joseph,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:04 PM
94,0,4,111,21500477,,,0:58,1,5,0,0,202066,Garrett Temple,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Temple REBOUND (Off:0 Def:1),8:04 PM
95,40,5,112,21500477,,,0:50,1,5,0,1,1626162,Kelly Oubre Jr.,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Oubre Jr. Out of Bounds Lost Ball Turnover (P1.T3),8:04 PM
96,79,1,114,21500477,Ross 16' Pullup Jump Shot (2 PTS),,0:30,1,4,0,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,24 - 28,4,,8:05 PM
97,1,1,115,21500477,,,0:10,1,5,5,0,203490,Otto Porter,WAS,Washington,1610612764,Wizards,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,27 - 28,1,Porter Jr. 25' 3PT Jump Shot (5 PTS) (Sessions 2 AST),8:05 PM
98,1,6,116,21500477,,,0:02,1,5,4,1,2743,Kris Humphries,WAS,Washington,1610612764,Wizards,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Humphries P.FOUL (P1.T4) (P.Fraher),8:05 PM
99,101,2,117,21500477,MISS DeRozan 9' Driving Floating Jump Shot,,0:00,1,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:06 PM
100,0,4,118,21500477,RAPTORS Rebound,,0:00,1,2,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,,8:06 PM
101,0,13,119,21500477,,,0:00,1,0,0,0,0,,,,,,0,,,,,,0,,,,,,27 - 28,1,,8:06 PM
102,0,12,121,21500477,,,12:00,2,0,0,0,0,,,,,,0,,,,,,0,,,,,,27 - 28,1,,8:08 PM
103,4,5,122,21500477,,,11:41,2,5,0,1,2743,Kris Humphries,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Humphries Traveling Turnover (P1.T4),8:09 PM
104,1,2,123,21500477,MISS Ross 15' Jump Shot,,11:26,2,4,0,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:09 PM
105,0,4,124,21500477,,,11:26,2,5,0,0,203490,Otto Porter,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Porter Jr. REBOUND (Off:0 Def:2),8:09 PM
106,79,2,125,21500477,,,11:15,2,5,0,0,1626162,Kelly Oubre Jr.,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Oubre Jr. 15' Pullup Jump Shot,8:09 PM
107,0,4,126,21500477,Biyombo REBOUND (Off:1 Def:1),,11:14,2,4,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:09 PM
108,7,1,127,21500477,Biyombo  Dunk (4 PTS) (Lowry 2 AST),,11:03,2,4,4,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,27 - 30,3,,8:09 PM
109,101,2,128,21500477,,,10:56,2,5,0,0,202066,Garrett Temple,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Temple 3' Driving Floating Jump Shot,8:10 PM
110,0,4,129,21500477,,,10:55,2,5,0,0,202066,Garrett Temple,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Temple REBOUND (Off:1 Def:1),8:10 PM
111,97,2,130,21500477,,,10:52,2,5,0,0,202066,Garrett Temple,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Temple 2' Tip Layup Shot,8:10 PM
112,0,4,131,21500477,Joseph REBOUND (Off:0 Def:1),,10:52,2,4,0,0,202709,Cory Joseph,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:10 PM
113,1,2,132,21500477,MISS Lowry 26' 3PT Jump Shot,,10:47,2,4,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:10 PM
114,0,4,133,21500477,Biyombo REBOUND (Off:2 Def:1),,10:46,2,4,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:10 PM
115,1,6,134,21500477,,,10:41,2,5,4,1,1626162,Kelly Oubre Jr.,WAS,Washington,1610612764,Wizards,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Oubre Jr. P.FOUL (P1.T1) (T.Ford),8:10 PM
116,0,8,135,21500477,,,10:41,2,5,5,0,202066,Garrett Temple,WAS,Washington,1610612764,Wizards,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,,,SUB: Wall FOR Temple,8:10 PM
117,0,8,136,21500477,,,10:41,2,5,5,0,1626162,Kelly Oubre Jr.,WAS,Washington,1610612764,Wizards,204067,Jarell Eddie,WAS,Washington,1610612764,Wizards,0,,,,,,,,SUB: Eddie FOR Oubre Jr.,8:10 PM
118,101,2,137,21500477,MISS Lowry 11' Driving Floating Jump Shot,,10:32,2,4,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:10 PM
119,0,4,138,21500477,Biyombo REBOUND (Off:3 Def:1),,10:32,2,4,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:10 PM
120,2,6,139,21500477,,,10:32,2,5,4,1,204067,Jarell Eddie,WAS,Washington,1610612764,Wizards,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Eddie S.FOUL (P1.T2) (D.Guthrie),8:11 PM
121,11,3,140,21500477,MISS Biyombo Free Throw 1 of 2,,10:32,2,4,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:11 PM
122,1,4,141,21500477,RAPTORS Rebound,,10:32,2,2,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,,8:11 PM
